semantic_name,aliases,category,calibration_scope,transferability,present_in_profiles,DJI Air 3 | value,DJI Air 3 | default,DJI Air 3 | min,DJI Air 3 | max,DJI Air 3S | value,DJI Air 3S | default,DJI Air 3S | min,DJI Air 3S | max,DJI Mini 4 Pro | value,DJI Mini 4 Pro | default,DJI Mini 4 Pro | min,DJI Mini 4 Pro | max,DJI Neo | value,DJI Neo | default,DJI Neo | min,DJI Neo | max,DJI Neo 2 | value,DJI Neo 2 | default,DJI Neo 2 | min,DJI Neo 2 | max,DJI Flip | value,DJI Flip | default,DJI Flip | min,DJI Flip | max,DJI Avata 360 | value,DJI Avata 360 | default,DJI Avata 360 | min,DJI Avata 360 | max,DJI Lito X1 | value,DJI Lito X1 | default,DJI Lito X1 | min,DJI Lito X1 | max
gps_fdi_open_stuck,gps_fdi_open_stuck,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gps_fdi_open_svn_exception,gps_fdi_open_svn_exception,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gps_fdi_open_version_mismatch,gps_fdi_open_version_mismatch,"Navigation, GNSS & positioning",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gps_fw_status,gps_fw_status,"Navigation, GNSS & positioning",,,2,0,0,0,2,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,
gyr_fdi_open_abrupt,gyr_fdi_open_abrupt,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_bias,gyr_fdi_open_bias,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_bias_check_after_heat,gyr_fdi_open_bias_check_after_heat,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
gyr_fdi_open_bias_minor,gyr_fdi_open_bias_minor,"IMU, compass & calibration controls",calibration_control_or_health_rule,Calibration command/status gate/health rule; not a calibration coefficient,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_disagree,gyr_fdi_open_disagree,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_disconnect,gyr_fdi_open_disconnect,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_invalid_float,gyr_fdi_open_invalid_float,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_noise,gyr_fdi_open_noise,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_range,gyr_fdi_open_range,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_stuck,gyr_fdi_open_stuck,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_temp_abrupt,gyr_fdi_open_temp_abrupt,"IMU, compass & calibration controls",,,6,,,,,0,0,0,1,,,,,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
gyr_fdi_open_temp_ctrl_err,gyr_fdi_open_temp_ctrl_err,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_temp_high,gyr_fdi_open_temp_high,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_temp_not_ready,gyr_fdi_open_temp_not_ready,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1
gyr_fdi_open_temp_warnning,gyr_fdi_open_temp_warnning,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
gyr_fdi_open_temper,gyr_fdi_open_temper,"IMU, compass & calibration controls",,,8,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
hand_move_check_delay_tick,hand_move_check_delay_tick,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,0,0,0,255,,,,,0,0,0,255,0,0,0,255
hand_move_check_duration_tick,hand_move_check_duration_tick,Other / opaque internal,,,3,,,,,,,,,,,,,,,,,50,50,0,255,,,,,50,50,0,255,50,50,0,255
has_shown_check_warning,has_shown_check_warning,Other / opaque internal,,,8,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
horiz_envelope_decrease_rate,horiz_envelope_decrease_rate,Other / opaque internal,,,5,,,,,5,5,0,255,,,,,5,5,0,255,5,5,0,255,5,5,0,255,,,,,10,10,0,255
horiz_envelope_increase_rate,horiz_envelope_increase_rate,Other / opaque internal,,,5,,,,,10,10,0,255,,,,,10,10,0,255,10,10,0,255,10,10,0,255,,,,,10,10,0,255
horiz_envelope_vert_priority,horiz_envelope_vert_priority,Other / opaque internal,,,4,,,,,0,0,0,1,,,,,,,,,1,1,0,1,1,1,0,1,,,,,0,0,0,1
horiz_envelope_wind_lpf_fp,horiz_envelope_wind_lpf_fp,"Stabilization, gains & filters",,,5,,,,,0.5,0.5,0.1,100,,,,,0.5,0.5,0.1,100,0.5,0.5,0.1,100,0.5,0.5,0.1,100,,,,,0.1,0.1,0.1,100
horiz_envelope_wind_lpf_fz,horiz_envelope_wind_lpf_fz,"Stabilization, gains & filters",,,5,,,,,2,2,0.1,100,,,,,2,2,0.1,100,2,2,0.1,100,2,2,0.1,100,,,,,2,2,0.1,100
horiz_moving_not_allow_landing,horiz_moving_not_allow_landing,"RTH, takeoff, landing & failsafe",,,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,1
horiz_stb_cmd_fltr_freq,horiz_stb_cmd_fltr_freq,"Stabilization, gains & filters",,,8,0.06,0.06,0.01,10,0.06,0.06,0.01,10,0.06,0.06,0.01,10,0.08,0.08,0.01,10,0.08,0.08,0.01,10,0.08,0.08,0.01,10,0.07,0.07,0.01,10,0.06,0.06,0.01,10
horiz_vel_ctrl_level,horiz_vel_ctrl_level,Flight modes & handling,,,8,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1
horiz_vel_envelope_pwm_down,horiz_vel_envelope_pwm_down,Flight modes & handling,,,5,,,,,90,90,0,255,,,,,90,90,0,255,90,90,0,255,90,90,0,255,,,,,92,92,0,255
horiz_vel_envelope_pwm_up,horiz_vel_envelope_pwm_up,Flight modes & handling,,,5,,,,,96,96,0,255,,,,,96,96,0,255,96,96,0,255,96,96,0,255,,,,,96,96,0,255
horiz_vel_gain_for_fpv,horiz_vel_gain_for_fpv,Flight modes & handling,,,8,50,50,10,250,50,50,10,250,50,50,10,250,50,50,10,250,50,50,10,250,50,50,10,250,50,50,10,250,50,50,10,250
horiz_vel_notch_x_dyn_enable,horiz_vel_notch_x_dyn_enable,Flight modes & handling,,,1,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_x_dyn_fn_start,horiz_vel_notch_x_dyn_fn_start,Flight modes & handling,,,1,,,,,18,18,0,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_x_dyn_fn_stop,horiz_vel_notch_x_dyn_fn_stop,Flight modes & handling,,,1,,,,,34,34,0,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_x_dyn_mag_threshold,horiz_vel_notch_x_dyn_mag_threshold,Flight modes & handling,,,1,,,,,0.01,0.01,0,10,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_y_dyn_enable,horiz_vel_notch_y_dyn_enable,Flight modes & handling,,,1,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_y_dyn_fn_start,horiz_vel_notch_y_dyn_fn_start,Flight modes & handling,,,1,,,,,18,18,0,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_y_dyn_fn_stop,horiz_vel_notch_y_dyn_fn_stop,Flight modes & handling,,,1,,,,,34,34,0,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_notch_y_dyn_mag_threshold,horiz_vel_notch_y_dyn_mag_threshold,Flight modes & handling,,,1,,,,,0.01,0.01,0,10,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_out_limit_type,horiz_vel_out_limit_type,Flight modes & handling,,,8,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
horiz_vel_rc_cmd_fltr_fc,horiz_vel_rc_cmd_fltr_fc,Flight modes & handling,,,8,2.5,2.5,0.01,80,2.5,2.5,0.01,80,2.5,2.5,0.01,80,5,5,0.01,80,5,5,0.01,80,2.5,2.5,0.01,80,5,5,0.01,80,2.5,2.5,0.01,80
horiz_vel_sdft_start_f,horiz_vel_sdft_start_f,Flight modes & handling,,,1,,,,,18,18,0.1,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_vel_sdft_stop_f,horiz_vel_sdft_stop_f,Flight modes & handling,,,1,,,,,34,34,0.1,100,,,,,,,,,,,,,,,,,,,,,,,,
horiz_warning_dist,horiz_warning_dist,Other / opaque internal,,,8,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000,3000,3000,110,4000
imu0.acc_ground_x,imu0.acc_ground_x,"IMU, compass & calibration controls",,,8,0.00982335,0,0,0,-0.0100787,0,0,0,0.009986,0,0,0,-0.001754,0,0,0,-0.00324,0,0,0,0.009657,0,0,0,0.030523,0,0,0,-0.0125755,0,0,0
imu0.acc_ground_y,imu0.acc_ground_y,"IMU, compass & calibration controls",,,8,-0.00450791,0,0,0,-0.00799848,0,0,0,0.005399,0,0,0,-0.005755,0,0,0,0.001884,0,0,0,-0.017734,0,0,0,0.000375,0,0,0,0.00240777,0,0,0
imu0.acc_ground_z,imu0.acc_ground_z,"IMU, compass & calibration controls",,,8,-0.00347519,0,0,0,0.00362873,0,0,0,-0.00405,0,0,0,0.001929,0,0,0,0.00695,0,0,0,-0.002117,0,0,0,-0.001141,0,0,0,0.00584888,0,0,0
imu0.acc_x,imu0.acc_x,"IMU, compass & calibration controls",,,8,0.0656782,0,0,0,0.0741005,0,0,0,-0.220426,0,0,0,0.024149,0,0,0,0.017432,0,0,0,0.052951,0,0,0,0.187426,0,0,0,0.0455928,0,0,0
imu0.acc_y,imu0.acc_y,"IMU, compass & calibration controls",,,8,-0.0153992,0,0,0,0.00139525,0,0,0,0.028472,0,0,0,0.007009,0,0,0,0.01075,0,0,0,0.050322,0,0,0,-0.021426,0,0,0,0.00371533,0,0,0
imu0.acc_z,imu0.acc_z,"IMU, compass & calibration controls",,,8,-1.00116,0,0,0,-1.00036,0,0,0,-0.977552,0,0,0,-1.00336,0,0,0,-0.999154,0,0,0,-1.00632,0,0,0,-0.99947,0,0,0,-1.00052,0,0,0
imu0.alti,imu0.alti,"IMU, compass & calibration controls",,,8,182.802,0,0,0,186.373,0,0,0,56.6662,0,0,0,50.957,0,0,0,-31.7833,0,0,0,-35.8439,0,0,0,110.56,0,0,0,230.962,0,0,0
imu0.gps_svn,imu0.gps_svn,"Navigation, GNSS & positioning",,,8,4,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.gyracc_status,imu0.gyracc_status,"IMU, compass & calibration controls",,,8,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0,16384,0,0,0
imu0.gyro_x,imu0.gyro_x,"IMU, compass & calibration controls",,,8,0.0092852,0,0,0,-0.00401258,0,0,0,0.005138,0,0,0,0.001906,0,0,0,0.001455,0,0,0,-5.4e-05,0,0,0,-0.001714,0,0,0,-0.00229934,0,0,0
imu0.gyro_y,imu0.gyro_y,"IMU, compass & calibration controls",,,8,0.000746054,0,0,0,-6.86975e-05,0,0,0,0.004104,0,0,0,0.001315,0,0,0,0.000354,0,0,0,0.000658,0,0,0,0.000728,0,0,0,0.0203613,0,0,0
imu0.gyro_z,imu0.gyro_z,"IMU, compass & calibration controls",,,8,0.00149502,0,0,0,0.000344222,0,0,0,-0.001303,0,0,0,0.000699,0,0,0,-0.000329,0,0,0,-0.003739,0,0,0,-0.001357,0,0,0,-0.0026446,0,0,0
imu0.imu_status,imu0.imu_status,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.lati,imu0.lati,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,1.02974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.longti,imu0.longti,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,-2.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.lost_counter,imu0.lost_counter,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.mx,imu0.mx,"IMU, compass & calibration controls",,,8,252,0,0,0,206,0,0,0,318,0,0,0,-2144,0,0,0,324,0,0,0,-95,0,0,0,-30,0,0,0,673,0,0,0
imu0.my,imu0.my,"IMU, compass & calibration controls",,,8,-250,0,0,0,-282,0,0,0,-452,0,0,0,-1787,0,0,0,516,0,0,0,443,0,0,0,-163,0,0,0,-52,0,0,0
imu0.mz,imu0.mz,"IMU, compass & calibration controls",,,8,1304,0,0,0,1478,0,0,0,2163,0,0,0,2077,0,0,0,2108,0,0,0,1909,0,0,0,2086,0,0,0,1297,0,0,0
imu0.press_alti,imu0.press_alti,"IMU, compass & calibration controls",,,8,182.651,0,0,0,186.266,0,0,0,56.7196,0,0,0,50.9056,0,0,0,-31.7993,0,0,0,-35.8634,0,0,0,110.5,0,0,0,231.172,0,0,0
imu0.press_status,imu0.press_status,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0.q[0],imu0.q[0],"IMU, compass & calibration controls",,,8,0.949478,0,0,0,0.977343,0,0,0,0.377941,0,0,0,0.131253,0,0,0,0.886998,0,0,0,0.541482,0,0,0,0.987537,0,0,0,0.996447,0,0,0
imu0.q[1],imu0.q[1],"IMU, compass & calibration controls",,,8,-0.00256134,0,0,0,-0.00840047,0,0,0,-0.107351,0,0,0,0.011108,0,0,0,-0.000707,0,0,0,0.008501,0,0,0,-0.001464,0,0,0,-0.003436,0,0,0
imu0.q[2],imu0.q[2],"IMU, compass & calibration controls",,,8,0.0333603,0,0,0,0.0361887,0,0,0,-0.028804,0,0,0,0.004884,0,0,0,0.010235,0,0,0,0.035113,0,0,0,0.092829,0,0,0,0.0234479,0,0,0
imu0.q[3],imu0.q[3],"IMU, compass & calibration controls",,,8,0.312046,0,0,0,0.208371,0,0,0,-0.919134,0,0,0,-0.991275,0,0,0,-0.461661,0,0,0,-0.83995,0,0,0,0.127094,0,0,0,0.0807933,0,0,0
imu0.temperature[0],imu0.temperature[0],"IMU, compass & calibration controls",,,8,6501,0,0,0,6496,0,0,0,3755,0,0,0,2853,0,0,0,2637,0,0,0,2836,0,0,0,6497,0,0,0,2862,0,0,0
imu0.temperature[1],imu0.temperature[1],"IMU, compass & calibration controls",,,8,700,0,0,0,900,0,0,0,500,0,0,0,700,0,0,0,200,0,0,0,900,0,0,0,800,0,0,0,500,0,0,0
imu0.temperature[2],imu0.temperature[2],"IMU, compass & calibration controls",,,8,3020,0,0,0,3253,0,0,0,3969,0,0,0,3119,0,0,0,2835,0,0,0,3014,0,0,0,3405,0,0,0,2996,0,0,0
imu0.vel_ground_x,imu0.vel_ground_x,"IMU, compass & calibration controls",,,8,0.000848848,0,0,0,-0.000502655,0,0,0,0.005634,0,0,0,0.001186,0,0,0,5e-06,0,0,0,-0.001955,0,0,0,0.01889,0,0,0,-0.0145046,0,0,0
imu0.vel_ground_y,imu0.vel_ground_y,"IMU, compass & calibration controls",,,8,-0.000522621,0,0,0,-0.000805832,0,0,0,0.004039,0,0,0,-0.000647,0,0,0,-8.4e-05,0,0,0,-0.006905,0,0,0,0.001382,0,0,0,-0.000265568,0,0,0
imu0.vel_ground_z,imu0.vel_ground_z,"IMU, compass & calibration controls",,,8,-9.23832e-06,0,0,0,-0.000300112,0,0,0,-0.000422,0,0,0,-0.000187,0,0,0,-0.000607,0,0,0,0.000138,0,0,0,0.000459,0,0,0,-0.000963545,0,0,0
imu0_cali_status.cali_cnt,imu0_cali_status.cali_cnt,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0_cali_status.state,imu0_cali_status.state,Per-aircraft calibration & bias state,per_aircraft_calibration_or_bias_state,"Do not copy: per-aircraft runtime/calibration state, not a model preset",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu0_direction,imu0_direction,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9,0,0,0,9
imu0_mount_x,imu0_mount_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180,0,0,-180,180
imu0_mount_y,imu0_mount_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-90,90,2,2,-90,90,9,9,-90,90,0,0,-90,90,3,3,-90,90,5,5,-90,90,0,0,-90,90,13,13,-90,90
imu0_mount_z,imu0_mount_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360,0,0,0,360
imu0_x,imu0_x,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,51,51,-32768,32767,69,69,-32768,32767,5,5,-32768,32767,26,26,-32768,32767,32,32,-32768,32767,50,50,-32768,32767,21,21,-32768,32767,-4,-4,-32768,32767
imu0_y,imu0_y,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,0,0,-32768,32767,-6,-6,-32768,32767,-14,-14,-32768,32767,-6,-6,-32768,32767,-18,-18,-32768,32767
imu0_z,imu0_z,Sensor installation geometry (model),model_sensor_geometry,"Do not copy across models; this is installation geometry, not proven per-unit calibration",8,-22,-22,-32768,32767,-25,-25,-32768,32767,-27,-27,-32768,32767,-14,-14,-32768,32767,-7,-7,-32768,32767,-38,-38,-32768,32767,14,14,-32768,32767,-11,-11,-32768,32767
imu1.acc_ground_x,imu1.acc_ground_x,"IMU, compass & calibration controls",,,8,-0.0032605,0,0,0,-0.0133607,0,0,0,0.002551,0,0,0,0.005012,0,0,0,-0.005583,0,0,0,-0.010173,0,0,0,-0.001748,0,0,0,-0.0250482,0,0,0
imu1.acc_ground_y,imu1.acc_ground_y,"IMU, compass & calibration controls",,,8,-0.00620784,0,0,0,0.0051075,0,0,0,-0.009799,0,0,0,0.009717,0,0,0,0.003538,0,0,0,-0.010028,0,0,0,-0.004869,0,0,0,-0.00285884,0,0,0
imu1.acc_ground_z,imu1.acc_ground_z,"IMU, compass & calibration controls",,,8,0.00460243,0,0,0,-0.00178051,0,0,0,-0.004996,0,0,0,0.002037,0,0,0,-0.018161,0,0,0,-0.009672,0,0,0,-0.005703,0,0,0,0.00332069,0,0,0
imu1.acc_x,imu1.acc_x,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.acc_y,imu1.acc_y,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.acc_z,imu1.acc_z,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.alti,imu1.alti,"IMU, compass & calibration controls",,,8,182.802,0,0,0,186.363,0,0,0,56.6705,0,0,0,50.9518,0,0,0,-31.7964,0,0,0,-35.8287,0,0,0,110.514,0,0,0,231.027,0,0,0
imu1.gps_svn,imu1.gps_svn,"Navigation, GNSS & positioning",,,8,4,0,0,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.gyracc_status,imu1.gyracc_status,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.gyro_x,imu1.gyro_x,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.gyro_y,imu1.gyro_y,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.gyro_z,imu1.gyro_z,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.imu_status,imu1.imu_status,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.lati,imu1.lati,"IMU, compass & calibration controls",,,8,-4.47678e-12,0,0,0,-5.72271e-12,0,0,0,1.02974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.23754e-11,0,0,0
imu1.longti,imu1.longti,"IMU, compass & calibration controls",,,8,-2.22919e-12,0,0,0,3.89375e-12,0,0,0,-2.0944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.89116e-12,0,0,0
imu1.lost_counter,imu1.lost_counter,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.mx,imu1.mx,"IMU, compass & calibration controls",,,8,257,0,0,0,203,0,0,0,322,0,0,0,-2144,0,0,0,324,0,0,0,-90,0,0,0,-27,0,0,0,673,0,0,0
imu1.my,imu1.my,"IMU, compass & calibration controls",,,8,-235,0,0,0,-285,0,0,0,-448,0,0,0,-1791,0,0,0,519,0,0,0,440,0,0,0,-159,0,0,0,-52,0,0,0
imu1.mz,imu1.mz,"IMU, compass & calibration controls",,,8,1293,0,0,0,1475,0,0,0,2162,0,0,0,2111,0,0,0,2119,0,0,0,1912,0,0,0,2082,0,0,0,1297,0,0,0
imu1.press_alti,imu1.press_alti,"IMU, compass & calibration controls",,,8,181.857,0,0,0,186.224,0,0,0,56.8106,0,0,0,51.1789,0,0,0,-31.0958,0,0,0,-46.8876,0,0,0,110.613,0,0,0,231.196,0,0,0
imu1.press_status,imu1.press_status,"IMU, compass & calibration controls",,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
imu1.q[0],imu1.q[0],"IMU, compass & calibration controls",,,8,0.94199,0,0,0,0.933556,0,0,0,0.500767,0,0,0,0.297009,0,0,0,0.886368,0,0,0,0.760342,0,0,0,0.987621,0,0,0,0.996637,0,0,0
imu1.q[1],imu1.q[1],"IMU, compass & calibration controls",,,8,-0.00339455,0,0,0,-0.0136629,0,0,0,0.088055,0,0,0,-0.012118,0,0,0,-0.000612,0,0,0,-0.001691,0,0,0,-0.001217,0,0,0,-0.00408143,0,0,0
imu1.q[2],imu1.q[2],"IMU, compass & calibration controls",,,8,0.0332782,0,0,0,0.0345408,0,0,0,-0.06773,0,0,0,-0.000128,0,0,0,0.010133,0,0,0,0.036107,0,0,0,0.093046,0,0,0,0.024065,0,0,0
imu1.q[3],imu1.q[3],"IMU, compass & calibration controls",,,8,0.333966,0,0,0,0.3565,0,0,0,0.858422,0,0,0,0.9548,0,0,0,-0.4629,0,0,0,-0.648549,0,0,0,0.126282,0,0,0,0.0782265,0,0,0
imu1.temperature[0],imu1.temperature[0],"IMU, compass & calibration controls",,,8,6500,0,0,0,6497,0,0,0,3758,0,0,0,2855,0,0,0,2640,0,0,0,2839,0,0,0,6499,0,0,0,2862,0,0,0
imu1.temperature[1],imu1.temperature[1],"IMU, compass & calibration controls",,,8,700,0,0,0,900,0,0,0,500,0,0,0,700,0,0,0,200,0,0,0,900,0,0,0,800,0,0,0,500,0,0,0
imu1.temperature[2],imu1.temperature[2],"IMU, compass & calibration controls",,,8,3021,0,0,0,3252,0,0,0,3978,0,0,0,3119,0,0,0,2838,0,0,0,3014,0,0,0,3406,0,0,0,2996,0,0,0
imu1.vel_ground_x,imu1.vel_ground_x,"IMU, compass & calibration controls",,,8,-0.00289649,0,0,0,-0.00343383,0,0,0,0.004064,0,0,0,0.000519,0,0,0,0.000754,0,0,0,0.00067,0,0,0,0.000777,0,0,0,-0.0161658,0,0,0
imu1.vel_ground_y,imu1.vel_ground_y,"IMU, compass & calibration controls",,,8,-0.00145389,0,0,0,0.00240697,0,0,0,-0.011655,0,0,0,0.004469,0,0,0,0.002327,0,0,0,-0.004619,0,0,0,-0.001327,0,0,0,-0.00241109,0,0,0
